userId,movieId,rating,timestamp,label
220,3623,3.5,1111995081,0
160,237,4.0,902695447,1
376,3074,2.0,942575836,0
458,26349,4.0,1333264117,1
499,54503,4.0,1278288698,1
668,25908,2.0,1404050016,0
668,111384,1.5,1418715152,0
228,1909,4.0,1124281869,1
555,1215,5.0,875313568,1
578,840,4.0,858656163,1
224,778,4.0,1390079163,1
245,440,3.0,834948326,0
451,494,2.0,1130471460,0
238,1213,4.5,1082122732,1
575,4448,3.0,998256553,0
560,2469,3.5,1069089682,0
460,356,2.5,1130274570,0
530,2184,3.5,1076730325,0
615,1645,4.0,955126733,1
109,910,5.0,918641214,1
224,116977,3.5,1428042792,0
7,47,5.0,1322062854,1
632,595,3.5,1388950181,0
310,1263,3.0,1102282573,0
282,339,3.0,959207932,0
174,3418,4.0,1276467273,1
388,3578,4.5,1440159828,1
575,26774,3.0,1245423455,0
428,4878,5.0,1087081709,1
213,39183,4.5,1140342458,1
403,2710,1.0,1224525325,0
102,318,5.0,975429177,1
627,3508,4.5,1237932762,1
561,1387,4.0,944928843,1
529,6539,4.5,1260119353,1
567,3671,3.5,1129523149,0
478,1923,3.5,1242924004,0
107,1690,3.0,958164537,0
274,858,3.0,892801970,0
668,3030,2.0,1028258510,0
3,377,3.0,841483604,0
516,356,5.0,1001472122,1
190,16,5.0,840451376,1
163,38061,3.5,1176099735,0
461,6157,3.0,1297621221,0
528,6350,3.0,1252650184,0
575,77866,3.5,1291070051,0
189,1267,4.0,1170026049,1
503,1093,4.0,1323437689,1
128,48516,4.5,1262125385,1
319,84772,4.5,1426505107,1
601,1077,4.0,938948217,1
530,1188,3.0,978236863,0
330,1953,5.0,1021830102,1
273,1206,3.0,1227879962,0
668,2952,4.0,1093550003,1
622,130520,2.0,1447457965,0
62,5784,1.0,1267577722,0
289,4878,3.0,1446724626,0
575,49225,4.0,1232736007,1
109,2616,4.0,930915230,1
575,3704,4.0,959176491,1
458,2470,3.0,975730827,0
493,442,4.0,1218333363,1
235,2282,3.0,953677491,0
354,405,1.0,965328000,0
164,6005,4.5,1440888901,1
113,2021,3.0,1209273762,0
25,2134,2.0,916665697,0
72,1644,3.0,889219919,0
232,103075,4.0,1393643322,1
310,195,3.0,1107278412,0
143,256,5.0,841222061,1
102,2490,3.0,975430329,0
599,60074,4.0,1424812927,1
444,312,2.0,833533580,0
582,1876,5.0,911288262,1
354,196,3.0,1018640802,0
541,2622,3.0,1004509300,0
124,3108,4.0,1011476881,1
143,292,4.0,841221831,1
337,1090,4.0,962607595,1
194,781,3.5,1364055753,0
232,2700,4.5,1277375097,1
242,1947,4.0,945676122,1
461,802,3.0,1193067026,0
668,4160,1.0,1199206829,0
469,1513,3.0,865436916,0
347,1240,3.5,1274981345,0
595,494,5.0,863240615,1
578,785,3.0,858655543,0
668,90428,1.5,1353136046,0
546,4839,2.0,1036014730,0
493,4022,3.5,1249575763,0
223,1938,5.0,948941206,1
668,41566,3.0,1149458192,0
182,2806,1.0,1102377895,0
255,7440,3.5,1174422681,0
655,1028,4.0,1257645742,1
213,3159,3.0,1112607960,0
659,80839,3.0,1394644429,0
444,357,3.0,833532181,0
349,367,4.0,834661316,1
269,7569,3.5,1293106076,0
591,1089,4.5,1281883585,1
18,8783,2.5,1107374526,0
44,3539,4.5,1225239882,1
303,457,4.0,976136102,1
153,364,3.0,846852412,0
232,58301,4.0,1279409637,1
241,30707,5.0,1446670631,1
471,2762,5.0,972781148,1
561,2353,4.0,944929044,1
268,105,1.0,1227217374,0
574,85510,3.0,1311395907,0
193,2135,3.0,944904222,0
386,6538,3.0,1223162503,0
308,49651,4.0,1233208136,1
158,7153,4.5,1241051666,1
458,1041,4.0,938814043,1
199,1206,5.0,975877787,1
211,1485,2.5,1138401851,0
69,7056,4.0,1121088772,1
63,4018,3.0,1299476097,0
419,106489,4.0,1447594684,1
179,5902,3.5,1077163777,0
349,47,4.0,834661135,1
448,480,2.0,1439501353,0
235,653,4.0,953676178,1
597,1405,3.0,965118914,0
148,442,3.0,837259709,0
107,318,3.0,958156233,0
408,420,4.0,831667531,1
397,3147,4.0,979408753,1
568,1242,4.0,1142789913,1
282,3747,4.0,968959467,1
201,2485,5.0,1027311126,1
403,5146,4.0,1222302332,1
45,1252,4.5,1149373047,1
405,80463,4.0,1341972862,1
36,364,4.0,847183289,1
560,2641,4.5,1067534234,1
303,1079,4.0,976218275,1
642,318,5.0,1439771289,1
181,1210,4.0,865813255,1
586,4878,4.5,1397070190,1
303,2936,3.0,976218149,0
668,7334,3.0,1078178894,0
627,26242,3.5,1237937331,0
668,59159,3.0,1233268458,0
488,2169,1.0,910638829,0
389,6502,5.0,1319160877,1
121,3448,5.0,954388997,1
599,69122,5.0,1424813175,1
238,912,4.0,1082122811,1
318,329,3.0,842517264,0
458,260,4.5,1282929455,1
261,1960,3.5,1138113352,0
330,750,4.0,1022545253,1
668,26694,4.0,1168295353,1
500,1405,4.0,1318398221,1
63,480,3.0,1299507613,0
212,1161,3.0,858543429,0
236,1240,3.5,1119980477,0
345,108780,4.0,1395023552,1
627,2571,3.0,1237930816,0
402,1047,2.0,1172477346,0
110,1320,3.0,1077955222,0
562,426,5.0,953423177,1
128,55116,2.5,1274391771,0
67,2791,3.5,1054101341,0
232,4299,4.0,1277840202,1
232,68358,4.5,1277403560,1
575,68319,3.0,1253558644,0
158,1222,4.0,1241060955,1
569,6934,3.0,1245979301,0
224,62956,4.5,1428130868,1
305,1240,3.0,995561317,0
475,96417,3.5,1348609413,0
451,3751,3.0,1130594090,0
610,7445,2.5,1303105694,0
63,4027,3.0,1299504798,0
656,786,3.0,838778494,0
128,69122,3.5,1325289255,0
331,788,0.5,1138984936,0
138,586,4.0,835879453,1
232,75805,3.0,1277874321,0
432,597,5.0,957672959,1
337,1876,3.0,962606721,0
521,6377,4.0,1351089162,1
655,1246,4.5,1255790162,1
412,48516,5.0,1415279147,1
668,78517,3.0,1294379898,0
238,1208,4.5,1082122806,1
458,55274,2.0,1430851989,0
105,500,3.0,857736655,0
303,1221,5.0,975171999,1
310,2253,1.5,1150014161,0
354,4489,2.0,1131399726,0
413,107,3.0,1396482374,0
72,6,3.0,877801421,0
163,296,4.5,1168525447,1
374,1196,4.0,1433269723,1
95,1479,3.0,862503325,0
480,3753,1.0,1136513880,0
194,51037,3.5,1364053812,0
228,3471,4.0,1124278692,1
203,1457,4.0,955136159,1
293,7065,2.5,1276628546,0
177,42,2.0,1074054935,0
575,4496,2.0,994074464,0
643,2064,5.0,1300429813,1
252,3932,3.0,1048128098,0
668,5139,2.0,1025886506,0
405,4896,4.0,1296443717,1
501,239,1.0,1042992223,0
587,553,3.0,846184424,0
413,136020,3.0,1448667864,0
662,1387,5.0,945177753,1
337,3471,5.0,962608433,1
69,2997,5.0,1121104657,1
238,3424,4.0,1082123145,1
610,2762,3.5,1303104976,0
220,1690,3.0,1111995543,0
410,1275,2.5,1118014864,0
662,1304,5.0,945174742,1
350,4993,2.0,1425024156,0
380,474,3.0,1020278372,0
371,150,3.0,841274401,0
158,5388,4.0,1241061500,1
255,2473,3.0,1174419138,0
578,662,5.0,858655689,1
264,356,4.0,847927884,1
436,21,3.0,837693855,0
650,1345,4.0,965502622,1
566,5618,5.0,1381620694,1
36,457,5.0,847183079,1
607,1535,3.0,974786059,0
354,1036,2.0,965329199,0
575,5881,3.0,1060510428,0
668,42197,3.0,1214455449,0
149,161,4.0,835535286,1
668,7883,2.0,1229761772,0
242,357,4.0,944903898,1
437,356,4.0,1436230197,1
506,1120,3.0,1175237375,0
92,300,4.0,840581593,1
519,2973,4.0,1446450582,1
244,608,4.0,953168362,1
251,51662,3.5,1363373063,0
668,71732,1.0,1275333513,0
164,89864,4.0,1440811975,1
198,527,5.0,958688141,1
383,595,4.0,1214210135,1
668,4443,2.5,1108777981,0
451,6957,4.0,1157759600,1
183,4995,4.0,1380377945,1
668,7379,2.5,1098561607,0
458,1431,2.0,953243596,0
458,88140,3.5,1338313547,0
367,509,5.0,833396043,1
386,50872,3.0,1223162657,0
269,475,2.5,1293105320,0
289,116797,4.5,1446724942,1
201,1645,4.0,1027374455,1
607,1656,4.0,974706386,1
458,3952,4.0,985866387,1
665,58103,4.0,1231675496,1
69,50,4.5,1121089076,1
410,2450,1.0,1133463198,0
627,30812,4.5,1237933673,1
410,2470,2.5,1133450604,0
409,46530,2.0,1292724648,0
244,1278,4.0,953172039,1
656,15,3.0,838778479,0
77,6218,3.5,1085081119,0
642,91535,4.5,1439771483,1
113,4638,1.5,1209273463,0
296,204,3.5,1085798871,0
137,16,4.5,1205621478,1
120,1066,5.0,960332224,1
403,33493,2.5,1222301724,0
578,90,3.0,858656400,0
532,2761,5.0,1440349527,1
114,115569,3.5,1452131245,0
38,2761,4.5,1385176712,1
201,2710,2.0,1027373742,0
61,2291,4.5,1058833076,1
137,3146,2.5,1223513696,0
668,1504,3.0,1025925404,0
562,2001,4.0,953422366,1
275,1226,3.5,1136709905,0
161,60684,3.5,1448699959,0
164,65216,4.0,1440965011,1
331,7099,4.5,1138984711,1
6,60069,5.0,1348693780,1
668,105404,3.0,1407590448,0
479,38798,4.0,1445792424,1
607,2501,5.0,977940884,1
428,541,3.5,1087081694,0
604,296,5.0,1448883076,1
387,180,4.0,1334964522,1
280,2770,4.0,951806019,1
107,1136,4.0,958156785,1
622,53972,4.0,1447457238,1
244,3052,2.0,953169174,0
563,1244,5.0,1112205262,1
461,38038,3.5,1193064216,0
392,35836,1.5,1281450094,0
646,2959,5.0,1097026569,1
328,56367,0.5,1256102163,0
50,1197,4.0,904746097,1
402,7445,3.0,1191578752,0
224,44972,1.0,1444708986,0
433,8371,5.0,1439795457,1
358,1370,3.5,1408189101,0
345,1307,4.5,1395029087,1
588,1234,5.0,993877059,1
451,26614,4.5,1250164070,1
287,260,5.0,869578535,1
541,760,3.0,1004511888,0
575,2285,3.0,963750493,0
232,74580,3.5,1277413815,0
354,2403,3.0,1017931262,0
561,1090,4.0,948000228,1
223,1097,5.0,948940607,1
156,1687,4.0,897595585,1
582,2012,3.0,911288401,0
237,54775,4.5,1215135477,1
303,1274,1.0,976999235,0
638,88,1.0,955170520,0
475,2176,2.5,1305328285,0
128,57534,2.5,1263376775,0
292,27801,4.5,1190271219,1
113,471,3.0,1209273892,0
458,10,3.0,953241175,0
436,195,3.0,837694512,0
575,7454,2.5,1182201532,0
164,6979,4.5,1440964595,1
413,6058,1.5,1315129550,0
475,27397,4.0,1305328108,1
434,8937,4.0,1241491313,1
668,58439,2.5,1224814120,0
71,4041,4.0,1063748992,1
122,880,2.0,1024806297,0
211,3675,4.0,1138403384,1
247,81591,3.0,1451122558,0
484,2861,3.0,1308770062,0
161,1784,5.0,1442649686,1
339,2747,3.0,1172018741,0
423,3638,3.5,1087859578,0
668,81516,2.5,1300026056,0
460,7757,4.0,1130272679,1
458,4085,4.5,1398533355,1
415,51662,4.5,1347869627,1
220,4010,3.5,1112707531,0
413,59315,3.5,1235551240,0
299,68954,4.5,1290572029,1
165,783,2.0,862302135,0
410,5418,3.0,1134163837,0
149,508,4.0,855908534,1
668,4993,4.0,1025850173,1
205,457,5.0,839438488,1
575,26245,3.5,1244828411,0
508,110102,3.0,1451230413,0
646,41566,5.0,1135953648,1
574,64839,3.5,1311396505,0
299,1198,4.5,1290450635,1
668,72171,2.0,1296276545,0
408,161,5.0,831667447,1
322,920,3.0,1030115712,0
668,3857,3.0,1025858977,0
615,2402,2.0,955127459,0
122,3535,5.0,1024805670,1
584,1211,4.0,945275878,1
268,3100,3.0,1227218988,0
255,40826,4.0,1174422269,1
579,1407,4.0,881063508,1
128,4641,3.5,1288533847,0
668,27689,3.0,1140845386,0
575,1463,3.0,939811208,0
607,3830,4.0,997345280,1
185,1499,2.5,1099497400,0
590,71535,4.5,1336062860,1
521,27773,3.0,1351088201,0
475,4392,3.0,1419634504,0
205,357,3.0,839438734,0
60,1748,4.0,1162942170,1
105,161,4.0,857736554,1
232,56156,4.0,1277850338,1
590,2699,2.5,1243370357,0
242,1073,3.0,944907787,0
458,1104,4.0,975779812,1
575,910,4.0,953380085,1
268,1747,2.0,1227217409,0
38,1380,3.0,1408383275,0
41,595,5.0,1067131573,1
646,4011,1.0,1112617369,0
139,308,4.0,1095885157,1
668,5291,4.0,1041361245,1
607,432,1.0,974791502,0
262,46578,5.0,1183001556,1
399,1961,5.0,945155394,1
354,3698,2.0,965327833,0
522,172,2.0,833477447,0
11,1356,5.0,850816807,1
69,1196,5.0,1121089079,1
150,7162,4.0,1114220999,1
312,380,4.0,828564956,1
44,7073,4.0,1225239118,1
668,86941,1.5,1306107568,0
110,1089,4.0,1025147543,1
29,1196,5.0,846943018,1
383,8360,1.5,1214211163,0
202,367,3.5,1174785756,0
546,4709,3.0,1036015040,0
210,541,4.0,1041826655,1
407,1892,4.0,1239800223,1
137,2302,4.5,1223510874,1
530,3240,3.5,1076730687,0
413,102684,3.0,1415183658,0
668,5339,3.0,1050971615,0
403,2000,4.0,1222682434,1
587,480,4.0,846184097,1
404,1188,3.5,1266117686,0
668,2294,4.0,1025853546,1
561,1297,4.0,948001927,1
590,5010,2.5,1404057042,0
498,235,3.0,852919379,0
410,3452,2.0,1146515775,0
575,6974,4.5,1070759559,1
607,1580,3.0,974711126,0
224,37729,2.0,1436765931,0
475,55729,4.0,1387572609,1
164,112852,5.0,1440814406,1
160,1253,4.0,902696508,1
561,1225,5.0,948001701,1
627,37386,2.5,1237993261,0
247,7361,5.0,1451122409,1
128,34,3.0,1270757616,0
139,7139,4.0,1097185287,1
66,69,2.0,961687336,0
157,1909,4.0,916672852,1
378,1225,5.0,957662621,1
544,2641,4.0,945035787,1
451,53460,4.0,1251265250,1
627,56511,4.0,1238074594,1
475,96432,2.5,1347693598,0
641,79132,2.5,1349304787,0
576,92198,3.5,1450567228,0
381,32,4.0,844074684,1
515,48394,3.5,1451794652,0
458,3723,4.0,975780442,1
14,736,3.0,851766287,0
668,104272,4.0,1383495338,1
563,1300,3.5,1112205491,0
543,4069,4.0,995889646,1
642,1682,4.0,1439774070,1
213,8042,4.0,1111503522,1
22,5989,5.0,1111576068,1
636,2598,3.0,939631219,0
555,1079,5.0,875312837,1
232,88,4.0,1277849353,1
650,1113,5.0,965503593,1
555,296,5.0,875311497,1
567,292,3.0,1129521898,0
668,83189,3.0,1427867894,0
63,60040,1.5,1299506125,0
410,4386,2.0,1134750054,0
605,1242,4.0,955399680,1
77,6378,4.0,1085080909,1
255,3350,4.5,1174421010,1
463,3000,4.0,1274470691,1
428,1590,0.5,1105416877,0
164,56587,4.0,1440964288,1
192,1291,4.5,1157141489,1
668,5122,2.0,1183595811,0
469,1220,3.0,865534676,0
32,2076,4.0,903752189,1
145,912,4.0,955414188,1
177,1208,2.5,1074055976,0
235,2540,4.0,953751221,1
458,1242,4.0,975729981,1
506,150,4.0,1175243276,1
128,5949,4.0,1287187390,1
594,2617,4.5,1163478704,1
451,5481,3.5,1130718517,0
312,248,4.0,828564955,1
34,2687,5.0,960355205,1
428,485,0.5,1105417153,0
532,86377,5.0,1440345764,1
344,6280,2.5,1079416666,0
109,1214,5.0,901259779,1
347,63082,4.5,1274980193,1
224,1089,5.0,1390094608,1
458,3362,5.0,975731192,1
228,260,4.0,1124278269,1
650,2501,5.0,965515492,1
196,552,3.0,834707737,0
47,246,5.0,853361891,1
218,709,4.0,1256750618,1
372,4306,4.0,1111666089,1
475,1445,2.5,1394835064,0
128,31427,3.5,1262378296,0
183,1240,4.0,1381954766,1
192,4890,2.0,1030747205,0
460,1197,5.0,1130274206,1
555,1395,4.0,875313674,1
583,2421,4.0,978507574,1
15,2519,5.0,1447478275,1
449,3147,4.5,1449266940,1
169,6,4.0,853495966,1
668,2318,3.0,1025885817,0
399,1957,3.0,945152315,0
4,307,5.0,950323407,1
666,4235,5.0,1021279922,1
160,31,5.0,903489483,1
128,64614,3.5,1262378315,0
63,5678,2.5,1299951639,0
458,913,5.0,975984004,1
49,2605,2.0,938965385,0
228,2194,3.5,1124123911,0
337,1721,4.0,962606004,1
358,1391,3.5,1408188995,0
542,2716,3.0,1303729710,0
568,8933,3.5,1146933012,0
666,2676,2.0,1021278308,0
174,1270,5.0,1276468615,1
347,47,4.5,1274981515,1
29,110,3.0,836230804,0
310,1196,3.5,1091954135,0
62,42723,2.0,1267577612,0
448,94466,4.5,1439418127,1
354,8961,5.0,1109700798,1
668,8410,3.0,1089404045,0
668,82141,2.0,1291923911,0
450,802,4.0,855738721,1
242,1961,4.0,945674059,1
310,1526,2.0,1091958954,0
410,5957,2.0,1133458282,0
291,2560,3.0,967487709,0
211,924,5.0,1138402150,1
567,2121,3.0,1129535931,0
114,54001,4.0,1452131945,1
668,3008,3.0,1091908321,0
574,4993,4.0,1257554043,1
584,150,5.0,944925912,1
102,1748,5.0,975429341,1
505,222,3.0,965682001,0
334,161,3.0,845388633,0
422,6155,4.0,1063563362,1
255,2798,2.5,1174418577,0
588,3435,5.0,993876456,1
389,256,3.0,1312974202,0
113,73017,4.0,1427733063,1
375,5505,5.0,1046188671,1
358,1207,5.0,1408189184,1
44,1079,3.0,1225240253,0
167,55872,4.5,1446588760,1
496,5617,3.5,1185239167,0
668,59463,4.0,1267339851,1
245,261,4.0,830280893,1
532,88140,3.0,1440349160,0
130,1960,4.0,947478661,1
109,4447,4.0,1007138693,1
411,592,4.0,833711421,1
460,3114,5.0,1130272295,1
148,480,3.0,837259413,0
368,594,5.0,1053358697,1
428,5872,5.0,1105416080,1
17,8905,4.0,1235223088,1
255,4388,3.0,1174419230,0
174,43836,0.5,1276571298,0
194,84954,2.5,1364051001,0
232,66090,5.0,1280045585,1
662,79,4.0,945176502,1
255,943,4.0,1174421446,1
627,1616,2.5,1237991232,0
232,53447,4.5,1290854219,1
386,1136,3.5,1223161370,0
1,5952,4.5,1217896346,1
627,3384,4.0,1238067865,1
29,227,3.0,836820182,0
668,112940,3.0,1407113629,0
109,170,5.0,919147189,1
612,2699,5.0,940519149,1
168,2396,4.0,1159238978,1
7,37380,3.5,1322057610,0
140,1475,3.0,867828046,0
63,2115,4.0,1299576986,1
52,78499,4.5,1441817184,1
567,1682,3.5,1129522384,0
522,44,3.0,833477584,0
213,2048,4.0,1112608077,1
188,1088,4.0,879099440,1
546,1527,4.0,1036014806,1
438,296,4.5,1224530521,1
25,1135,3.0,916666355,0
247,92535,5.0,1451265535,1
97,76093,5.0,1448958381,1
63,61323,2.0,1299504835,0
405,55269,5.0,1341973056,1
458,82915,3.0,1323464063,0
668,26524,3.5,1222149605,0
607,3799,1.0,974788516,0
197,2628,1.0,1040962925,0
202,2858,4.5,1174785703,1
633,58,3.5,1134969938,0
584,2436,5.0,944922708,1
156,754,2.0,885580705,0
425,147,5.0,1077478093,1
312,19,4.0,828564954,1
371,317,3.0,841274703,0
156,362,4.0,885582193,1
87,47950,3.5,1173622671,0
609,1404,1.0,865265033,0
303,2952,3.0,976999297,0
290,673,2.0,1405038617,0
45,50,4.0,1149373431,1
560,2269,3.0,1069085940,0
582,1917,4.0,911288262,1
589,90343,4.5,1450567386,1
128,72171,3.0,1270524237,0
192,4962,4.0,1059403764,1
148,161,3.0,837259277,0
668,1232,1.0,1040755997,0
389,63062,3.5,1312976925,0
575,5222,3.5,1062385968,0
458,1351,2.0,953242377,0
410,31878,3.5,1138556953,0
567,3981,3.0,1129535245,0
530,34,3.5,1064710897,0
255,1396,3.5,1174422283,0
655,6218,2.0,1255662137,0
436,266,3.0,837693895,0
188,1641,5.0,879096401,1
145,903,4.0,955414292,1
575,1376,3.5,1258993676,0
458,4467,3.5,1096793959,0
339,6350,5.0,1172020593,1
458,3678,4.0,975779869,1
605,4014,4.0,993593336,1
425,1373,1.0,1077476637,0
348,1732,4.5,1311172297,1
607,1641,4.0,974712383,1
272,480,5.0,952096199,1
554,5445,3.5,1111864452,0
182,2100,1.0,1102377592,0
473,161,3.0,836972489,0
651,6749,3.5,1064249452,0
224,1777,3.5,1420829676,0
128,8798,4.0,1262954575,1
567,3285,3.0,1129534495,0
329,1221,5.0,1009671218,1
668,743,2.0,1039877890,0
28,1479,4.0,884098476,1
542,2321,2.5,1354632108,0
541,2641,4.0,1004507537,1
87,434,3.5,1173621788,0
299,6539,4.5,1290572059,1
149,1257,4.0,855909685,1
457,110,5.0,854879491,1
300,2815,2.0,942965663,0
244,848,4.0,953169174,1
250,7304,3.5,1107162475,0
668,8512,1.5,1280677188,0
220,161,3.5,1111994162,0
213,8798,3.5,1111502787,0
611,1321,1.5,1368127850,0
591,68194,4.5,1281883675,1
402,48516,3.0,1172526716,0
158,46855,3.5,1241328545,0
221,110,5.0,832577529,1
458,3543,4.0,975731298,1
62,6755,3.0,1267428063,0
668,46803,3.5,1200957863,0
561,608,5.0,948000516,1
164,55094,4.0,1440814487,1
650,1592,4.0,965503244,1
576,2694,3.0,1446940411,0
75,5816,3.0,1051070396,0
331,8360,4.5,1138756123,1
668,69644,3.0,1276579970,0
577,494,4.0,1030684399,1
24,1212,5.0,963467549,1
620,5418,3.0,1024596635,0
475,500,3.5,1305330809,0
62,1285,2.0,1269331681,0
475,5728,3.0,1305362771,0
458,846,3.0,938814000,0
402,1027,2.5,1172344505,0
110,3254,3.0,992251859,0
668,33126,1.0,1190829511,0
567,2642,2.0,1176229455,0
458,7000,2.5,1097496768,0
60,1485,1.5,1162940928,0
192,5679,1.0,1163460986,0
656,204,3.0,838777746,0
242,1278,5.0,945671087,1
122,1967,3.0,1024807747,0
458,1670,4.0,953240928,1
62,8959,1.0,1267427328,0
268,8966,2.0,1227219562,0
236,367,2.5,1119980346,0
413,2428,4.5,1317254918,1
562,1261,3.0,953422087,0
228,5294,1.5,1124127359,0
62,466,1.0,1267576901,0
584,2357,5.0,944923640,1
530,196,1.0,945322304,0
475,89118,5.0,1316115890,1
410,1197,4.5,1133385128,1
188,1089,5.0,879099190,1
199,2288,2.0,975877875,0
562,2455,5.0,953422879,1
561,2568,2.0,948003096,0
458,40966,3.5,1151835024,0
232,69436,4.0,1277850973,1
668,5537,2.5,1086787018,0
329,5,5.0,1009869746,1
668,2206,3.0,1025852642,0
171,74,3.0,852833898,0
128,2167,3.5,1262159026,0
649,4015,0.5,1062618238,0
668,52202,2.5,1437436790,0
638,110,3.0,955170520,0
164,2231,5.0,1440813415,1
607,1515,1.0,974802340,0
109,5621,3.0,1050419000,0
636,2333,5.0,939631511,1
475,57041,2.0,1439752599,0
453,1396,5.0,859326281,1
561,514,4.0,948002354,1
607,1168,2.0,974713857,0
207,678,4.0,992198014,1
516,2671,3.0,1001472221,0
173,2700,5.0,954597991,1
69,2406,3.5,1121088012,0
266,150,5.0,841655401,1
521,6874,3.0,1351088970,0
575,2861,3.0,962718888,0
232,1982,4.0,1277840969,1
641,786,4.0,1349305567,1
113,79702,3.5,1310869429,0
255,31116,3.0,1174422603,0
268,457,2.5,1227218125,0
242,2302,3.0,945671281,0
600,3494,4.0,1018672458,1
600,3405,5.0,1018673169,1
66,5829,4.0,1041612348,1
33,1249,4.0,1009740728,1
242,590,4.0,945670050,1
535,3793,3.5,1432618628,0
471,3125,2.0,972782473,0
484,2004,3.0,1308767303,0
575,95307,4.0,1351085237,1
575,8985,3.0,1115041744,0
668,58332,1.5,1233268593,0
668,108729,0.5,1417483993,0
428,7439,4.0,1105417117,1
403,34048,2.5,1224525714,0
458,6503,2.5,1064044767,0
479,6218,4.0,1445792156,1
614,112852,5.0,1416847391,1
575,49530,4.0,1175014491,1
665,49130,3.5,1231675605,0
196,326,3.0,834708413,0
164,104441,3.0,1440812935,0
650,3763,4.0,965432488,1
137,919,4.0,1223510324,1
668,1032,3.5,1092870308,0
260,292,2.0,847822586,0
232,91529,4.5,1345672989,1
668,5108,2.5,1053842369,0
456,173,3.0,841935825,0
109,5055,4.0,1050418800,1
499,4995,4.5,1277426647,1
534,6,4.0,916850272,1
596,306,4.0,1048835163,1
130,2761,5.0,941882128,1
444,253,4.0,833531467,1
108,1784,5.0,944976678,1
28,593,4.0,884099816,1
461,2529,4.5,1193067118,1
590,1291,4.0,1243424159,1
428,1197,5.0,1105414252,1
530,2966,3.5,1155177056,0
194,357,4.0,1364053288,1
89,8810,3.5,1328923853,0
98,648,4.0,955175354,1
141,597,4.0,1267891289,1
458,384,3.0,953243175,0
493,1997,5.0,1218330211,1
166,27831,5.0,1440319540,1
461,145,3.0,1193067852,0
149,1393,5.0,859100998,1
577,2196,3.0,1031892425,0
575,1296,4.0,939925994,1
300,1196,5.0,942965003,1
88,2762,5.0,1090262131,1
196,314,4.0,834707900,1
623,904,4.0,852059337,1
338,3276,1.0,969762646,0
475,58332,2.0,1443897831,0
413,2671,3.0,1333945198,0
610,4306,2.5,1303104514,0
376,1231,3.0,942190667,0
422,1196,4.5,1075070284,1
623,224,4.0,836686479,1
224,36529,4.5,1359000168,1
236,849,2.5,1120082482,0
278,1,5.0,1341360035,1
524,2353,4.0,993243651,1
567,637,2.0,1129523373,0
327,34,3.5,1167367948,0
303,1653,5.0,976999414,1
343,380,3.0,1196304429,0
436,535,3.0,837694654,0
173,2722,4.0,954597240,1
228,26776,4.5,1141175324,1
244,2005,2.0,953168020,0
16,593,5.0,842888142,1
156,333,4.0,885584193,1
554,788,3.0,1111866146,0
620,1866,3.0,1024598466,0
235,39,4.0,953738803,1
88,34162,4.0,1137014020,1
275,7215,4.0,1137208351,1
575,1197,4.0,939916305,1
528,1199,3.5,1252650163,0
402,1407,2.0,1178046962,0
572,3,2.0,855516411,0
322,2396,2.0,1030117437,0
668,97304,3.5,1359090861,0
183,3114,2.5,1382796338,0
644,608,5.0,868190096,1
668,8968,2.0,1267941836,0
588,4499,4.0,994205015,1
668,4036,3.0,1025886815,0
575,3505,4.0,953937254,1
494,2161,3.5,1328296449,0
665,58975,3.0,1231675946,0
54,4993,5.0,1146935309,1
137,45517,4.0,1223514431,1
578,710,5.0,858655743,1
312,34,5.0,828564954,1
257,3996,3.0,1093986415,0
160,839,3.0,902698832,0
607,1320,4.0,983265863,1
66,4848,4.0,1041611749,1
484,2011,3.5,1308768907,0
241,70286,3.5,1446670750,0
425,1032,4.0,1077443182,1
66,2324,5.0,961687132,1
88,8910,3.5,1137457400,0
641,1059,2.0,1349301504,0
493,3785,2.0,1249575801,0
597,837,3.0,965788495,0
485,3256,3.0,1057482303,0
25,1136,5.0,916664012,1
575,4008,4.0,975255056,1
405,4973,4.5,1296439169,1
127,1196,3.0,1044478724,0
130,1092,1.0,941902109,0
275,6830,4.0,1136714536,1
600,1228,3.0,1005450925,0
599,3578,5.0,1424811798,1
662,2300,5.0,945176976,1
228,4995,5.0,1124126820,1
130,1197,4.0,941897754,1
31,150,4.0,832397389,1
541,1304,5.0,1004509591,1
44,4011,1.5,1225240080,0
569,4975,3.5,1245981820,0
315,1320,2.0,1027811949,0
458,1513,4.0,953242317,1
568,43333,3.5,1146932268,0
113,86833,3.5,1316834369,0
265,1610,5.0,974736778,1
62,70286,4.0,1268781056,1
399,1175,5.0,945150957,1
177,165,3.5,1074130377,0
189,4754,4.5,1170027412,1
413,96728,3.5,1355656616,0
497,2959,4.0,1096452980,1
665,51412,3.5,1231679030,0
459,292,4.0,845305797,1
310,490,2.5,1151854054,0
206,3556,3.0,1437519456,0
443,2013,3.0,915223093,0
232,79702,5.0,1283286039,1
455,1222,5.0,1107194239,1
276,541,4.5,1334258294,1
666,5303,5.0,1021277966,1
202,344,2.0,1174785675,0
268,6870,3.5,1227218949,0
128,69278,3.5,1262378201,0
458,2290,4.0,975731858,1
305,750,5.0,995561317,1
575,81782,3.5,1301327576,0
475,87430,1.5,1313986971,0
405,592,4.5,1296441848,1
460,2396,5.0,1130274248,1
89,92192,2.0,1328924722,0
310,7158,3.5,1123355774,0
161,2338,1.0,1444212499,0
